nama_kabupaten_kota,periode_update,kategori,jumlah,sumber
KABUPATEN SAMPANG,2026-06-01,BERAS MEDIUM,12950,bps
KABUPATEN SAMPANG,2025-08-01,BERAS PREMIUM,15000,bps
KABUPATEN SAMPANG,2025-09-01,BERAS PREMIUM,15100,bps
KABUPATEN SAMPANG,2025-10-01,BERAS PREMIUM,14900,bps
KABUPATEN SAMPANG,2025-11-01,BERAS PREMIUM,14900,bps
KABUPATEN SAMPANG,2025-12-01,BERAS PREMIUM,14750,bps
KABUPATEN SAMPANG,2026-01-01,BERAS PREMIUM,14800,bps
KABUPATEN SAMPANG,2026-02-01,BERAS PREMIUM,14800,bps
KABUPATEN SAMPANG,2026-03-01,BERAS PREMIUM,14850,bps
KABUPATEN SAMPANG,2026-04-01,BERAS PREMIUM,14850,bps
KABUPATEN SAMPANG,2026-05-01,BERAS PREMIUM,14850,bps
KABUPATEN SAMPANG,2026-06-01,BERAS PREMIUM,14850,bps
KABUPATEN SAMPANG,2025-08-01,JAGUNG PIPIL KERING,6000,bps
KABUPATEN SAMPANG,2025-09-01,JAGUNG PIPIL KERING,6000,bps
KABUPATEN SAMPANG,2025-10-01,JAGUNG PIPIL KERING,6000,bps
KABUPATEN SAMPANG,2025-11-01,JAGUNG PIPIL KERING,6000,bps
KABUPATEN SAMPANG,2025-12-01,JAGUNG PIPIL KERING,6000,bps
KABUPATEN SAMPANG,2026-01-01,JAGUNG PIPIL KERING,6000,bps
KABUPATEN SAMPANG,2026-02-01,JAGUNG PIPIL KERING,6000,bps
KABUPATEN SAMPANG,2026-03-01,JAGUNG PIPIL KERING,6000,bps
KABUPATEN SAMPANG,2026-04-01,JAGUNG PIPIL KERING,6000,bps
KABUPATEN SAMPANG,2026-05-01,JAGUNG PIPIL KERING,6000,bps
KABUPATEN SAMPANG,2026-06-01,JAGUNG PIPIL KERING,6000,bps
KABUPATEN SAMPANG,2025-08-01,KEDELAI,0,bps
KABUPATEN SAMPANG,2025-09-01,KEDELAI,0,bps
KABUPATEN SAMPANG,2025-10-01,KEDELAI,0,bps
KABUPATEN SAMPANG,2025-11-01,KEDELAI,0,bps
KABUPATEN SAMPANG,2025-12-01,KEDELAI,0,bps
KABUPATEN SAMPANG,2026-01-01,KEDELAI,0,bps
KABUPATEN SAMPANG,2026-02-01,KEDELAI,0,bps
KABUPATEN SAMPANG,2026-03-01,KEDELAI,0,bps
KABUPATEN SAMPANG,2026-04-01,KEDELAI,0,bps
KABUPATEN SAMPANG,2026-05-01,KEDELAI,0,bps
KABUPATEN SAMPANG,2026-06-01,KEDELAI,0,bps
KABUPATEN SIDOARJO,2025-08-01,BERAS MEDIUM,14000,bps
KABUPATEN SIDOARJO,2025-09-01,BERAS MEDIUM,14000,bps
KABUPATEN SIDOARJO,2025-10-01,BERAS MEDIUM,13250,bps
KABUPATEN SIDOARJO,2025-11-01,BERAS MEDIUM,13500,bps
KABUPATEN SIDOARJO,2025-12-01,BERAS MEDIUM,13000,bps
KABUPATEN SIDOARJO,2026-01-01,BERAS MEDIUM,13500,bps
KABUPATEN SIDOARJO,2026-02-01,BERAS MEDIUM,13750,bps
KABUPATEN SIDOARJO,2026-03-01,BERAS MEDIUM,13500,bps
KABUPATEN SIDOARJO,2026-04-01,BERAS MEDIUM,13250,bps
KABUPATEN SIDOARJO,2026-05-01,BERAS MEDIUM,13000,bps
KABUPATEN SIDOARJO,2026-06-01,BERAS MEDIUM,13000,bps
KABUPATEN SIDOARJO,2025-08-01,BERAS PREMIUM,16000,bps
KABUPATEN SIDOARJO,2025-09-01,BERAS PREMIUM,16000,bps
KABUPATEN SIDOARJO,2025-10-01,BERAS PREMIUM,16000,bps
KABUPATEN SIDOARJO,2025-11-01,BERAS PREMIUM,16000,bps
KABUPATEN SIDOARJO,2025-12-01,BERAS PREMIUM,15000,bps
KABUPATEN SIDOARJO,2026-01-01,BERAS PREMIUM,15000,bps
KABUPATEN SIDOARJO,2026-02-01,BERAS PREMIUM,15000,bps
KABUPATEN SIDOARJO,2026-03-01,BERAS PREMIUM,15350,bps
KABUPATEN SIDOARJO,2026-04-01,BERAS PREMIUM,14850,bps
KABUPATEN SIDOARJO,2026-05-01,BERAS PREMIUM,14850,bps
KABUPATEN SIDOARJO,2026-06-01,BERAS PREMIUM,14850,bps
KABUPATEN SIDOARJO,2025-08-01,JAGUNG PIPIL KERING,9000,bps
KABUPATEN SIDOARJO,2025-09-01,JAGUNG PIPIL KERING,9000,bps
KABUPATEN SIDOARJO,2025-10-01,JAGUNG PIPIL KERING,9500,bps
KABUPATEN SIDOARJO,2025-11-01,JAGUNG PIPIL KERING,9500,bps
KABUPATEN SIDOARJO,2025-12-01,JAGUNG PIPIL KERING,9500,bps
KABUPATEN SIDOARJO,2026-01-01,JAGUNG PIPIL KERING,10000,bps
KABUPATEN SIDOARJO,2026-02-01,JAGUNG PIPIL KERING,10000,bps
KABUPATEN SIDOARJO,2026-03-01,JAGUNG PIPIL KERING,10000,bps
KABUPATEN SIDOARJO,2026-04-01,JAGUNG PIPIL KERING,10000,bps
KABUPATEN SIDOARJO,2026-05-01,JAGUNG PIPIL KERING,11250,bps
KABUPATEN SIDOARJO,2026-06-01,JAGUNG PIPIL KERING,11250,bps
KABUPATEN SIDOARJO,2025-08-01,KEDELAI,0,bps
KABUPATEN SIDOARJO,2025-09-01,KEDELAI,0,bps
KABUPATEN SIDOARJO,2025-10-01,KEDELAI,0,bps
KABUPATEN SIDOARJO,2025-11-01,KEDELAI,0,bps
KABUPATEN SIDOARJO,2025-12-01,KEDELAI,0,bps
KABUPATEN SIDOARJO,2026-01-01,KEDELAI,0,bps
KABUPATEN SIDOARJO,2026-02-01,KEDELAI,0,bps
KABUPATEN SIDOARJO,2026-03-01,KEDELAI,0,bps
KABUPATEN SIDOARJO,2026-04-01,KEDELAI,0,bps
KABUPATEN SIDOARJO,2026-05-01,KEDELAI,0,bps
KABUPATEN SIDOARJO,2026-06-01,KEDELAI,0,bps
KABUPATEN SITUBONDO,2025-08-01,BERAS MEDIUM,13500,bps
KABUPATEN SITUBONDO,2025-09-01,BERAS MEDIUM,13500,bps
KABUPATEN SITUBONDO,2025-10-01,BERAS MEDIUM,13500,bps
KABUPATEN SITUBONDO,2025-11-01,BERAS MEDIUM,12966,bps
KABUPATEN SITUBONDO,2025-12-01,BERAS MEDIUM,12933,bps
KABUPATEN SITUBONDO,2026-01-01,BERAS MEDIUM,12866,bps
KABUPATEN SITUBONDO,2026-02-01,BERAS MEDIUM,13133,bps
KABUPATEN SITUBONDO,2026-03-01,BERAS MEDIUM,13366,bps
KABUPATEN SITUBONDO,2026-04-01,BERAS MEDIUM,13133,bps
KABUPATEN SITUBONDO,2026-05-01,BERAS MEDIUM,14100,bps
KABUPATEN SITUBONDO,2026-06-01,BERAS MEDIUM,14100,bps
KABUPATEN SITUBONDO,2025-08-01,BERAS PREMIUM,15166,bps
KABUPATEN SITUBONDO,2025-09-01,BERAS PREMIUM,15166,bps
KABUPATEN SITUBONDO,2025-10-01,BERAS PREMIUM,15166,bps
KABUPATEN SITUBONDO,2025-11-01,BERAS PREMIUM,14900,bps
KABUPATEN SITUBONDO,2025-12-01,BERAS PREMIUM,14733,bps
KABUPATEN SITUBONDO,2026-01-01,BERAS PREMIUM,14766,bps
KABUPATEN SITUBONDO,2026-02-01,BERAS PREMIUM,14533,bps
KABUPATEN SITUBONDO,2026-03-01,BERAS PREMIUM,14666,bps
KABUPATEN SITUBONDO,2026-04-01,BERAS PREMIUM,14733,bps
KABUPATEN SITUBONDO,2026-05-01,BERAS PREMIUM,15666,bps
KABUPATEN SITUBONDO,2026-06-01,BERAS PREMIUM,15666,bps
KABUPATEN SITUBONDO,2025-08-01,JAGUNG PIPIL KERING,11333,bps
KABUPATEN SITUBONDO,2025-09-01,JAGUNG PIPIL KERING,10000,bps
KABUPATEN SITUBONDO,2025-10-01,JAGUNG PIPIL KERING,10000,bps
KABUPATEN SITUBONDO,2025-11-01,JAGUNG PIPIL KERING,10333,bps
KABUPATEN SITUBONDO,2025-12-01,JAGUNG PIPIL KERING,10333,bps
KABUPATEN SITUBONDO,2026-01-01,JAGUNG PIPIL KERING,11000,bps
KABUPATEN SITUBONDO,2026-02-01,JAGUNG PIPIL KERING,11000,bps
KABUPATEN SITUBONDO,2026-03-01,JAGUNG PIPIL KERING,9333,bps
KABUPATEN SITUBONDO,2026-04-01,JAGUNG PIPIL KERING,9333,bps
KABUPATEN SITUBONDO,2026-05-01,JAGUNG PIPIL KERING,8666,bps
KABUPATEN SITUBONDO,2026-06-01,JAGUNG PIPIL KERING,10666,bps
KABUPATEN SITUBONDO,2025-08-01,KEDELAI,14333,bps
KABUPATEN SITUBONDO,2025-09-01,KEDELAI,14333,bps
KABUPATEN SITUBONDO,2025-10-01,KEDELAI,14333,bps
KABUPATEN SITUBONDO,2025-11-01,KEDELAI,14000,bps
KABUPATEN SITUBONDO,2025-12-01,KEDELAI,14000,bps
KABUPATEN SITUBONDO,2026-01-01,KEDELAI,15000,bps
KABUPATEN SITUBONDO,2026-02-01,KEDELAI,14666,bps
KABUPATEN SITUBONDO,2026-03-01,KEDELAI,16000,bps
KABUPATEN SITUBONDO,2026-04-01,KEDELAI,14333,bps
KABUPATEN SITUBONDO,2026-05-01,KEDELAI,12333,bps
KABUPATEN SITUBONDO,2026-06-01,KEDELAI,12333,bps
KABUPATEN SUMENEP,2025-08-01,BERAS MEDIUM,12500,bps
KABUPATEN SUMENEP,2025-09-01,BERAS MEDIUM,13000,bps
KABUPATEN SUMENEP,2025-10-01,BERAS MEDIUM,13000,bps
KABUPATEN SUMENEP,2025-11-01,BERAS MEDIUM,13000,bps
KABUPATEN SUMENEP,2025-12-01,BERAS MEDIUM,13000,bps
KABUPATEN SUMENEP,2026-01-01,BERAS MEDIUM,12750,bps
KABUPATEN SUMENEP,2026-02-01,BERAS MEDIUM,12750,bps
KABUPATEN SUMENEP,2026-03-01,BERAS MEDIUM,13000,bps
KABUPATEN SUMENEP,2026-04-01,BERAS MEDIUM,13000,bps
KABUPATEN SUMENEP,2026-05-01,BERAS MEDIUM,13000,bps
KABUPATEN SUMENEP,2026-06-01,BERAS MEDIUM,13000,bps
KABUPATEN SUMENEP,2025-08-01,BERAS PREMIUM,14750,bps
KABUPATEN SUMENEP,2025-09-01,BERAS PREMIUM,15000,bps
KABUPATEN SUMENEP,2025-10-01,BERAS PREMIUM,15000,bps
KABUPATEN SUMENEP,2025-11-01,BERAS PREMIUM,15000,bps
KABUPATEN SUMENEP,2025-12-01,BERAS PREMIUM,14950,bps
KABUPATEN SUMENEP,2026-01-01,BERAS PREMIUM,14800,bps
KABUPATEN SUMENEP,2026-02-01,BERAS PREMIUM,14800,bps
KABUPATEN SUMENEP,2026-03-01,BERAS PREMIUM,14800,bps
KABUPATEN SUMENEP,2026-04-01,BERAS PREMIUM,14800,bps
KABUPATEN SUMENEP,2026-05-01,BERAS PREMIUM,14800,bps
KABUPATEN SUMENEP,2026-06-01,BERAS PREMIUM,14800,bps
KABUPATEN SUMENEP,2025-08-01,JAGUNG PIPIL KERING,8000,bps
KABUPATEN SUMENEP,2025-09-01,JAGUNG PIPIL KERING,8000,bps
KABUPATEN SUMENEP,2025-10-01,JAGUNG PIPIL KERING,8000,bps
KABUPATEN SUMENEP,2025-11-01,JAGUNG PIPIL KERING,8000,bps
KABUPATEN SUMENEP,2025-12-01,JAGUNG PIPIL KERING,8000,bps
KABUPATEN SUMENEP,2026-01-01,JAGUNG PIPIL KERING,8000,bps
KABUPATEN SUMENEP,2026-02-01,JAGUNG PIPIL KERING,8000,bps
KABUPATEN SUMENEP,2026-03-01,JAGUNG PIPIL KERING,8000,bps
KABUPATEN SUMENEP,2026-04-01,JAGUNG PIPIL KERING,8000,bps
KABUPATEN SUMENEP,2026-05-01,JAGUNG PIPIL KERING,8000,bps
KABUPATEN SUMENEP,2026-06-01,JAGUNG PIPIL KERING,8000,bps
KABUPATEN SUMENEP,2025-08-01,KEDELAI,0,bps
KABUPATEN SUMENEP,2025-09-01,KEDELAI,0,bps
KABUPATEN SUMENEP,2025-10-01,KEDELAI,0,bps
KABUPATEN SUMENEP,2025-11-01,KEDELAI,0,bps
KABUPATEN SUMENEP,2025-12-01,KEDELAI,0,bps
KABUPATEN SUMENEP,2026-01-01,KEDELAI,0,bps
KABUPATEN SUMENEP,2026-02-01,KEDELAI,0,bps
KABUPATEN SUMENEP,2026-03-01,KEDELAI,0,bps
KABUPATEN SUMENEP,2026-04-01,KEDELAI,0,bps
KABUPATEN SUMENEP,2026-05-01,KEDELAI,0,bps
KABUPATEN SUMENEP,2026-06-01,KEDELAI,0,bps
KABUPATEN TRENGGALEK,2025-08-01,BERAS MEDIUM,12250,bps
KABUPATEN TRENGGALEK,2025-09-01,BERAS MEDIUM,12250,bps
KABUPATEN TRENGGALEK,2025-10-01,BERAS MEDIUM,12500,bps
KABUPATEN TRENGGALEK,2025-11-01,BERAS MEDIUM,12500,bps
KABUPATEN TRENGGALEK,2025-12-01,BERAS MEDIUM,12050,bps
KABUPATEN TRENGGALEK,2026-01-01,BERAS MEDIUM,12050,bps
KABUPATEN TRENGGALEK,2026-02-01,BERAS MEDIUM,12050,bps
KABUPATEN TRENGGALEK,2026-03-01,BERAS MEDIUM,12050,bps
KABUPATEN TRENGGALEK,2026-04-01,BERAS MEDIUM,13000,bps
KABUPATEN TRENGGALEK,2026-05-01,BERAS MEDIUM,12300,bps
KABUPATEN TRENGGALEK,2026-06-01,BERAS MEDIUM,12300,bps
KABUPATEN TRENGGALEK,2025-08-01,BERAS PREMIUM,14250,bps
KABUPATEN TRENGGALEK,2025-09-01,BERAS PREMIUM,14250,bps
KABUPATEN TRENGGALEK,2025-10-01,BERAS PREMIUM,14250,bps
KABUPATEN TRENGGALEK,2025-11-01,BERAS PREMIUM,14250,bps
KABUPATEN TRENGGALEK,2025-12-01,BERAS PREMIUM,13750,bps
KABUPATEN TRENGGALEK,2026-01-01,BERAS PREMIUM,13750,bps
KABUPATEN TRENGGALEK,2026-02-01,BERAS PREMIUM,13750,bps
KABUPATEN TRENGGALEK,2026-03-01,BERAS PREMIUM,13750,bps
KABUPATEN TRENGGALEK,2026-04-01,BERAS PREMIUM,13850,bps
KABUPATEN TRENGGALEK,2026-05-01,BERAS PREMIUM,13850,bps
KABUPATEN TRENGGALEK,2026-06-01,BERAS PREMIUM,13850,bps
KABUPATEN TRENGGALEK,2025-08-01,JAGUNG PIPIL KERING,6000,bps
KABUPATEN TRENGGALEK,2025-09-01,JAGUNG PIPIL KERING,6000,bps
KABUPATEN TRENGGALEK,2025-10-01,JAGUNG PIPIL KERING,6000,bps
KABUPATEN TRENGGALEK,2025-11-01,JAGUNG PIPIL KERING,6000,bps
KABUPATEN TRENGGALEK,2025-12-01,JAGUNG PIPIL KERING,6500,bps
KABUPATEN TRENGGALEK,2026-01-01,JAGUNG PIPIL KERING,6500,bps
KABUPATEN TRENGGALEK,2026-02-01,JAGUNG PIPIL KERING,6500,bps
KABUPATEN TRENGGALEK,2026-03-01,JAGUNG PIPIL KERING,6750,bps
KABUPATEN TRENGGALEK,2026-04-01,JAGUNG PIPIL KERING,6750,bps
KABUPATEN TRENGGALEK,2026-05-01,JAGUNG PIPIL KERING,6750,bps
KABUPATEN TRENGGALEK,2026-06-01,JAGUNG PIPIL KERING,6750,bps
KABUPATEN TRENGGALEK,2025-08-01,KEDELAI,11500,bps
KABUPATEN TRENGGALEK,2025-09-01,KEDELAI,11750,bps
KABUPATEN TRENGGALEK,2025-10-01,KEDELAI,11750,bps
KABUPATEN TRENGGALEK,2025-11-01,KEDELAI,11750,bps
KABUPATEN TRENGGALEK,2025-12-01,KEDELAI,11750,bps
KABUPATEN TRENGGALEK,2026-01-01,KEDELAI,11500,bps
KABUPATEN TRENGGALEK,2026-02-01,KEDELAI,12000,bps
KABUPATEN TRENGGALEK,2026-03-01,KEDELAI,12000,bps
KABUPATEN TRENGGALEK,2026-04-01,KEDELAI,12000,bps
KABUPATEN TRENGGALEK,2026-05-01,KEDELAI,12750,bps
KABUPATEN TRENGGALEK,2026-06-01,KEDELAI,12500,bps
KABUPATEN TUBAN,2025-08-01,BERAS MEDIUM,12500,bps
KABUPATEN TUBAN,2025-09-01,BERAS MEDIUM,13000,bps
KABUPATEN TUBAN,2025-10-01,BERAS MEDIUM,12000,bps
KABUPATEN TUBAN,2025-11-01,BERAS MEDIUM,12000,bps
KABUPATEN TUBAN,2025-12-01,BERAS MEDIUM,12000,bps
KABUPATEN TUBAN,2026-01-01,BERAS MEDIUM,12000,bps
KABUPATEN TUBAN,2026-02-01,BERAS MEDIUM,12000,bps
KABUPATEN TUBAN,2026-03-01,BERAS MEDIUM,12733,bps
KABUPATEN TUBAN,2026-04-01,BERAS MEDIUM,13066,bps
KABUPATEN TUBAN,2026-05-01,BERAS MEDIUM,13400,bps
KABUPATEN TUBAN,2026-06-01,BERAS MEDIUM,13400,bps
KABUPATEN TUBAN,2025-08-01,BERAS PREMIUM,14000,bps
KABUPATEN TUBAN,2025-09-01,BERAS PREMIUM,15000,bps
KABUPATEN TUBAN,2025-10-01,BERAS PREMIUM,14900,bps
KABUPATEN TUBAN,2025-11-01,BERAS PREMIUM,14600,bps
KABUPATEN TUBAN,2025-12-01,BERAS PREMIUM,14500,bps
KABUPATEN TUBAN,2026-01-01,BERAS PREMIUM,14500,bps
KABUPATEN TUBAN,2026-02-01,BERAS PREMIUM,14666,bps
KABUPATEN TUBAN,2026-03-01,BERAS PREMIUM,14466,bps
KABUPATEN TUBAN,2026-04-01,BERAS PREMIUM,14633,bps
KABUPATEN TUBAN,2026-05-01,BERAS PREMIUM,14666,bps
KABUPATEN TUBAN,2026-06-01,BERAS PREMIUM,14633,bps
KABUPATEN TUBAN,2025-08-01,JAGUNG PIPIL KERING,6333,bps
KABUPATEN TUBAN,2025-09-01,JAGUNG PIPIL KERING,6500,bps
KABUPATEN TUBAN,2025-10-01,JAGUNG PIPIL KERING,6833,bps
KABUPATEN TUBAN,2025-11-01,JAGUNG PIPIL KERING,6833,bps
KABUPATEN TUBAN,2025-12-01,JAGUNG PIPIL KERING,6833,bps
KABUPATEN TUBAN,2026-01-01,JAGUNG PIPIL KERING,6833,bps
KABUPATEN TUBAN,2026-02-01,JAGUNG PIPIL KERING,7000,bps
KABUPATEN TUBAN,2026-03-01,JAGUNG PIPIL KERING,7000,bps
KABUPATEN TUBAN,2026-04-01,JAGUNG PIPIL KERING,7000,bps
KABUPATEN TUBAN,2026-05-01,JAGUNG PIPIL KERING,7000,bps
KABUPATEN TUBAN,2026-06-01,JAGUNG PIPIL KERING,7000,bps
KABUPATEN TUBAN,2025-08-01,KEDELAI,0,bps
KABUPATEN TUBAN,2025-09-01,KEDELAI,0,bps
KABUPATEN TUBAN,2025-10-01,KEDELAI,0,bps
KABUPATEN TUBAN,2025-11-01,KEDELAI,0,bps
KABUPATEN TUBAN,2025-12-01,KEDELAI,0,bps
KABUPATEN TUBAN,2026-01-01,KEDELAI,0,bps
KABUPATEN TUBAN,2026-02-01,KEDELAI,0,bps
KABUPATEN TUBAN,2026-03-01,KEDELAI,0,bps
KABUPATEN TUBAN,2026-04-01,KEDELAI,0,bps
KABUPATEN TUBAN,2026-05-01,KEDELAI,0,bps
KABUPATEN TUBAN,2026-06-01,KEDELAI,0,bps
KABUPATEN TULUNGAGUNG,2025-08-01,BERAS MEDIUM,13250,bps
KABUPATEN TULUNGAGUNG,2025-09-01,BERAS MEDIUM,13500,bps
KABUPATEN TULUNGAGUNG,2025-10-01,BERAS MEDIUM,12925,bps
KABUPATEN TULUNGAGUNG,2025-11-01,BERAS MEDIUM,13050,bps
KABUPATEN TULUNGAGUNG,2025-12-01,BERAS MEDIUM,13050,bps
KABUPATEN TULUNGAGUNG,2026-01-01,BERAS MEDIUM,13050,bps
KABUPATEN TULUNGAGUNG,2026-02-01,BERAS MEDIUM,13225,bps
KABUPATEN TULUNGAGUNG,2026-03-01,BERAS MEDIUM,12650,bps
KABUPATEN TULUNGAGUNG,2026-04-01,BERAS MEDIUM,12650,bps
KABUPATEN TULUNGAGUNG,2026-05-01,BERAS MEDIUM,12650,bps
KABUPATEN TULUNGAGUNG,2026-06-01,BERAS MEDIUM,12700,bps
KABUPATEN TULUNGAGUNG,2025-08-01,BERAS PREMIUM,15500,bps
KABUPATEN TULUNGAGUNG,2025-09-01,BERAS PREMIUM,15500,bps
KABUPATEN TULUNGAGUNG,2025-10-01,BERAS PREMIUM,15500,bps
KABUPATEN TULUNGAGUNG,2025-11-01,BERAS PREMIUM,15500,bps
KABUPATEN TULUNGAGUNG,2025-12-01,BERAS PREMIUM,14975,bps
KABUPATEN TULUNGAGUNG,2026-01-01,BERAS PREMIUM,15475,bps
KABUPATEN TULUNGAGUNG,2026-02-01,BERAS PREMIUM,15350,bps
KABUPATEN TULUNGAGUNG,2026-03-01,BERAS PREMIUM,14675,bps
KABUPATEN TULUNGAGUNG,2026-04-01,BERAS PREMIUM,14900,bps
KABUPATEN TULUNGAGUNG,2026-05-01,BERAS PREMIUM,14925,bps
KABUPATEN TULUNGAGUNG,2026-06-01,BERAS PREMIUM,14925,bps
KABUPATEN TULUNGAGUNG,2025-08-01,JAGUNG PIPIL KERING,9333,bps
KABUPATEN TULUNGAGUNG,2025-09-01,JAGUNG PIPIL KERING,9500,bps
KABUPATEN TULUNGAGUNG,2025-10-01,JAGUNG PIPIL KERING,9500,bps
KABUPATEN TULUNGAGUNG,2025-11-01,JAGUNG PIPIL KERING,9500,bps
KABUPATEN TULUNGAGUNG,2025-12-01,JAGUNG PIPIL KERING,9500,bps
KABUPATEN TULUNGAGUNG,2026-01-01,JAGUNG PIPIL KERING,9500,bps
KABUPATEN TULUNGAGUNG,2026-02-01,JAGUNG PIPIL KERING,8833,bps
KABUPATEN TULUNGAGUNG,2026-03-01,JAGUNG PIPIL KERING,8833,bps
KABUPATEN TULUNGAGUNG,2026-04-01,JAGUNG PIPIL KERING,8833,bps
KABUPATEN TULUNGAGUNG,2026-05-01,JAGUNG PIPIL KERING,7875,bps
KABUPATEN TULUNGAGUNG,2026-06-01,JAGUNG PIPIL KERING,8000,bps
KABUPATEN TULUNGAGUNG,2025-08-01,KEDELAI,13750,bps
KABUPATEN TULUNGAGUNG,2025-09-01,KEDELAI,13750,bps
KABUPATEN TULUNGAGUNG,2025-10-01,KEDELAI,13750,bps
KABUPATEN TULUNGAGUNG,2025-11-01,KEDELAI,14000,bps
KABUPATEN TULUNGAGUNG,2025-12-01,KEDELAI,14000,bps
KABUPATEN TULUNGAGUNG,2026-01-01,KEDELAI,14000,bps
KABUPATEN TULUNGAGUNG,2026-02-01,KEDELAI,13500,bps
KABUPATEN TULUNGAGUNG,2026-03-01,KEDELAI,13750,bps
KABUPATEN TULUNGAGUNG,2026-04-01,KEDELAI,13750,bps
KABUPATEN TULUNGAGUNG,2026-05-01,KEDELAI,10750,bps
KABUPATEN TULUNGAGUNG,2026-06-01,KEDELAI,11250,bps
KOTA BATU,2025-08-01,BERAS MEDIUM,12400,bps
KOTA BATU,2025-09-01,BERAS MEDIUM,13250,bps
KOTA BATU,2025-10-01,BERAS MEDIUM,13350,bps
KOTA BATU,2025-11-01,BERAS MEDIUM,13400,bps
KOTA BATU,2025-12-01,BERAS MEDIUM,13150,bps
KOTA BATU,2026-01-01,BERAS MEDIUM,13150,bps
KOTA BATU,2026-02-01,BERAS MEDIUM,13350,bps
KOTA BATU,2026-03-01,BERAS MEDIUM,13350,bps
KOTA BATU,2026-04-01,BERAS MEDIUM,13000,bps
KOTA BATU,2026-05-01,BERAS MEDIUM,13125,bps
KOTA BATU,2026-06-01,BERAS MEDIUM,13225,bps
KOTA BATU,2025-08-01,BERAS PREMIUM,14850,bps
KOTA BATU,2025-09-01,BERAS PREMIUM,15100,bps
KOTA BATU,2025-10-01,BERAS PREMIUM,15625,bps
KOTA BATU,2025-11-01,BERAS PREMIUM,15650,bps
KOTA BATU,2025-12-01,BERAS PREMIUM,15375,bps
KOTA BATU,2026-01-01,BERAS PREMIUM,15312,bps
KOTA BATU,2026-02-01,BERAS PREMIUM,15387,bps
KOTA BATU,2026-03-01,BERAS PREMIUM,16387,bps
KOTA BATU,2026-04-01,BERAS PREMIUM,15537,bps
KOTA BATU,2026-05-01,BERAS PREMIUM,15600,bps
KOTA BATU,2026-06-01,BERAS PREMIUM,15600,bps
KOTA BATU,2025-08-01,JAGUNG PIPIL KERING,8375,bps
KOTA BATU,2025-09-01,JAGUNG PIPIL KERING,8250,bps
KOTA BATU,2025-10-01,JAGUNG PIPIL KERING,8750,bps
KOTA BATU,2025-11-01,JAGUNG PIPIL KERING,9125,bps
KOTA BATU,2025-12-01,JAGUNG PIPIL KERING,9125,bps
KOTA BATU,2026-01-01,JAGUNG PIPIL KERING,9500,bps
KOTA BATU,2026-02-01,JAGUNG PIPIL KERING,9000,bps
KOTA BATU,2026-03-01,JAGUNG PIPIL KERING,8375,bps
KOTA BATU,2026-04-01,JAGUNG PIPIL KERING,8250,bps
